Product URL,Product Name,Image URL,Discounted Price,Full Price,Discount %,Description,Sizes,DiscountPercentage
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=02,CA Pro Classic Leather Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402538/02/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",4799.0,7999,-40%,"Elevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection. Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look. Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch. All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable. Upper: Leather Ideal For: Casual Outings, Everyday Wear, Urban Exploration Collection: CA Pro Classic","('UK 3', 'UK 4', 'UK 5')",40.00500062507813
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=10,CA Pro Classic Leather Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402538/10/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers",4799.0,7999,-40%,"Elevate your street-style game with these heritage-inspired leather sneakers. Crafted for the modern classic enthusiast, these shoes feature a premium leather upper that combines durability with a polished look. The debossed and foil-printed PUMA branding adds a touch of elegance, while the rubber and TPU pods on the midsole ensure stability and comfort. Perfect for casual outings or elevating your everyday wardrobe, these sneakers are a versatile addition to your collection. Premium Leather : Durable and stylish, the Upper leather construction offers a sleek, polished look. Retro Branding: Debossed and foil-printed PUMA logos on the quarter and heel add a classic touch. All-Day Comfort & Breathability: A cushioned midsole with rubber and TPU pods provides lightweight support, while the mesh lining and PUMA-logo screenprinted sockliner keep your feet cool and comfortable. Upper: Leather Ideal For: Casual Outings, Everyday Wear, Urban Exploration Collection: CA Pro Classic","('UK 3', 'UK 4', 'UK 5')",40.00500062507813
https://in.puma.com/in/en/pd/future-7-ultimate-fg-ag-football-boots/107916?swatch=03,FUTURE 7 ULTIMATE FG/AG Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107916/03/sv01/fnd/IND/fmt/png/FUTURE-7-ULTIMATE-FG/AG-Football-Boots",9999.0,19999,-50%,"A boot that’s built different, for players who make a difference. Playmakers, the FUTURE starts with you. The FUZIONFIT360 upper dynamically adapts to the shape of your foot, so you can move and create without constraints throughout the 90 minutes. In a world where creativity is being coached out of football, FUTURE Fits Different. FIT: FUZIONFIT360 upper combines PWRPRINT, PWRTAPE, engineered dual mesh, and stretchy knit for a snug, supportive fit and 360-degree freedom of movement TOUCH: 3D grip textures are designed to enhance ball control so you can make every touch count AGILITY: Dynamic Motion System outsole enhances stability, agility, and traction for unpredictable changes of direction The upper of this shoe is made with at least 20% recycled materials FUZIONFIT360 upper with PWRPRINT and PWRTAPE: for freedom of movement and a snug, supportive fit 3D grip textures at key contact zones for the ultimate touch and control Lightweight removable sockliner with NanoGrip technology keeps the foot from slipping inside the boot Micro-perforated heel padding keeps the heel locked in and comfortable Dynamic Motion System outsole Regular to wide fit Mid-cut slip-on construction, can be worn with or without laces FG/AG: Suitable for use on both firm natural surfaces and artificial grass (4G)","('UK 3', 'UK 3.5', 'UK 4', 'UK 4.5', 'UK 5', 'UK 11.5')",50.00250012500625
https://in.puma.com/in/en/pd/all-pro-nitro-2-basketball-shoes/312307?swatch=04,All-Pro NITRO™ 2 Basketball Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312307/04/sv01/fnd/IND/fmt/png/All-Pro-NITRO™-2-Basketball-Shoes",11999.0,11999,0%,"This is the All-Pro NITRO™ 2. This state-of-the-art performance basketball shoe is engineered with all the latest PUMA Hoops technology to elevate your game. NITRO™ SQD foam technology provides superior support and responsiveness for multi-directional movements, while an all-new PWR Print upper creates stability in a lightweight package. Play like a pro in the All-Pro NITRO™ 2. NITRO™ SQD FOAM: A soft inner layer of NITRO™ foam provides cushioning and responsiveness for every step while a firm outer layer of NITROFOAM™ delivers targeted lateral stability for all multi-directional movements. FIT: PWR Print upper creates stability in a thin, lightweight upper package. STABILITY: Cord lock-down lacing system in the forefoot for lateral stability which extends down to the midsole for targeted support. The upper of the shoes is made with at least 20% recycled materials. Regular fit Toe type: Rounded toe Fastener: Laces Heel type: Flat PUMA branding details","('UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12')",0.0
https://in.puma.com/in/en/pd/king-ultimate-fg-ag-womens-football-boots/107565?swatch=05,KING ULTIMATE FG/AG Women's Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107565/05/sv01/fnd/IND/fmt/png/KING-ULTIMATE-FG/AG-Women's-Football-Boots",9499.0,18999,-50%,"Control never felt this comfortable. An icon that spans generations, the KING is back with bold design upgrades and innovative materials that work better – for the player and for the planet. Like the all-new K-BETTER™ upper material, made with recycled content, while also improving the signature touch, comfort, and stretch resistance. The new lightweight outsole features an external heel counter, integrated stability spine, and conical studs, so you have as much control over your movement as you do over the ball. The upper of this shoe is made with at least 20% recycled materials K-BETTER™: This new, non-animal based upper material takes the signature touch, comfort, and stretch resistance to the next level. The signature KING touch. Only better. Women's Fit. This football boot is made for the our players, with measurements such as volume and instep height engineered for the female foot. Synthetic upper Knitted low-cut slip-on construction ensures a comfortable fit. Lightweight outsole with external heel counter, integrated stability spine, and conical studs for maximum maneuverability. Suitable for use on both firm natural surfaces and artificial grass (4G). FG/AG: Designed for Firm Ground/Artifical Ground","('UK 3', 'UK 4', 'UK 5', 'UK 8')",50.00263171745881
https://in.puma.com/in/en/pd/king-ultimate-fg-ag-womens-football-boots/107565?swatch=04,KING ULTIMATE FG/AG Women's Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107565/04/sv01/fnd/IND/fmt/png/KING-ULTIMATE-FG/AG-Women's-Football-Boots",9499.0,18999,-50%,"Control never felt this comfortable. An icon that spans generations, the KING is back with bold design upgrades and innovative materials that work better – for the player and for the planet. Like the all-new K-BETTER™ upper material, made with recycled content, while also improving the signature touch, comfort, and stretch resistance. The new lightweight outsole features an external heel counter, integrated stability spine, and conical studs, so you have as much control over your movement as you do over the ball. The upper of this shoe is made with at least 20% recycled materials K-BETTER™: This new, non-animal based upper material takes the signature touch, comfort, and stretch resistance to the next level. The signature KING touch. Only better. Women's Fit. This football boot is made for the our players, with measurements such as volume and instep height engineered for the female foot. Synthetic upper Knitted low-cut slip-on construction ensures a comfortable fit. Lightweight outsole with external heel counter, integrated stability spine, and conical studs for maximum maneuverability. Suitable for use on both firm natural surfaces and artificial grass (4G). FG/AG: Designed for Firm Ground/Artifical Ground","('UK 3', 'UK 4', 'UK 5', 'UK 8')",50.00263171745881
https://in.puma.com/in/en/pd/ascenso-sneakers/403307?swatch=01,Ascenso Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403307/01/sv01/fnd/IND/fmt/png/Ascenso-Sneakers",6499.0,6499,0%,"Complete your everyday look with these PUMA sneakers. Featuring a leather upper, perforation details, and cupsole style sole, they blend style and comfort effortlessly. The SOFTFOAM+ sockliner ensures every step feels cushioned, making your day both stylish and comfortable. SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel Regular width Leather upper Lace closure Cupsole sole PUMA branding details","('UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/puma-x-harry-potter-palermo-2-leather-tongue-sneakers/405996?swatch=01,PUMA X HARRY POTTER Palermo 2 Leather Tongue Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/405996/01/sv01/fnd/IND/fmt/png/PUMA-X-HARRY-POTTER-Palermo-2-Leather-Tongue-Sneakers",7999.0,7999,0%,"Straight from the archives, it’s the PUMA Palermo, a terrace legend reimagined with sleek, Slytherin-inspired details. With a bold mix of premium leather, silver metallic accents, and a debossed house crest, these sneakers blend heritage with a modern edge. Elevate your streetwear game while staying true to your house pride. Refined Look: Premium leather upper with silver foil house accents. Distinctive Elements: Debossed Slytherin emblem on the tongue. Secure Fit: Classic lace-up with metallic eyelets for added edge. All-Day Ease: Soft mesh lining ensures breathable comfort. Premium leather upper material Rubber outsole for traction Synthetic leather sockliner with silver foil print","('UK 3', 'UK 4', 'UK 5')",0.0
https://in.puma.com/in/en/pd/all-pro-nitro-2-basketball-shoes/312307?swatch=03,All-Pro NITRO™ 2 Basketball Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312307/03/sv01/fnd/IND/fmt/png/All-Pro-NITRO™-2-Basketball-Shoes",11999.0,11999,0%,"This is the All-Pro NITRO™ 2. This state-of-the-art performance basketball shoe is engineered with all the latest PUMA Hoops technology to elevate your game. NITRO™ SQD foam technology provides superior support and responsiveness for multi-directional movements, while an all-new PWR Print upper creates stability in a lightweight package. Play like a pro in the All-Pro NITRO™ 2. NITRO™ SQD FOAM: A soft inner layer of NITRO™ foam provides cushioning and responsiveness for every step while a firm outer layer of NITROFOAM™ delivers targeted lateral stability for all multi-directional movements. FIT: PWR Print upper creates stability in a thin, lightweight upper package. STABILITY: Cord lock-down lacing system in the forefoot for lateral stability which extends down to the midsole for targeted support. The upper of the shoes is made with at least 20% recycled materials. Regular fit Toe type: Rounded toe Fastener: Laces Heel type: Flat PUMA branding details","('UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12')",0.0
https://in.puma.com/in/en/pd/all-pro-nitro-2-responsive-basketball-shoes/311521?swatch=01,All-Pro Nitro 2 Responsive Basketball Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311521/01/sv01/fnd/IND/fmt/png/All-Pro-Nitro-2-Responsive-Basketball-Shoes",12999.0,12999,0%,"Designed for the rhythm of the hardwood, this baskeball shoes bring bounce, control, and support in one lightweight build. With advanced midsole layering for stability and comfort, breathable materials up top, and serious grip underneath, it’s made to move with your game, wherever it goes. NITROFOAM™: Dual-density midsole for comfort and lateral stability TPU PROPLATE: Adds energy return for explosive movement PUMAGRIP: High-abrasion rubber for superior court traction PWRTAPE SQD: Lightweight upper reinforcement for locked-in support Recycled Material: Upper made with at least 20% recycled content Closure: Laces Upper Material: Synthetic suede and monomesh Midsole: Dual-density Nitro Foam Outsole: PUMAGRIP rubber Toe Shape: Rounded Heel Type: Flat Support: TPU Proplate shank Logo: PUMA logo on tongue and heel tab Print: Subtle detailing on lateral side Construction: Low boot","('UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11', 'UK 12')",0.0
https://in.puma.com/in/en/pd/ultra-5-ultimate-fg-football-boots/107683?swatch=03,ULTRA 5 ULTIMATE FG Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107683/03/sv01/fnd/IND/fmt/png/ULTRA-5-ULTIMATE-FG-Football-Boots",9999.0,19999,-50%,"Fasten your seatb. . .we mean laces. With the ULTRA 5 football boot, you get the speed and sensation of a finely tuned machine at your feet. Built on engineering insights from PUMA Motorsport, the brand-new SPEEDSYSTEM outsole and FastTrax stud design are precision-engineered to take you from kick-off to back-of-the-net faster than you can say: lights out. ACCELERATION: The SPEEDSYSTEM outsole design combines a high-performance fibre base material with a revolutionary stud system, maximising energy return for faster acceleration TRACTION: FastTrax stud design using insights from academic research and traction studies to provide more traction while accelerating, cutting and breaking STABILITY: PWRTAPE SQD support frame stabilises the foot inside the boot without hindering agility or freedom of movement The upper of this shoe is made with at least 50% recycled materials Lightweight mesh upper Lightweight removable sockliner with NanoGrip technology keeps the foot from slipping inside the boot OrthoLite® heel cushioning for better lockdown SPEEDSYSTEM outsole Regular to narrow fit Low-cut slip-on construction FG: Suitable for use on firm ground","('UK 3', 'UK 4', 'UK 5', 'UK 10', 'UK 11', 'UK 12')",50.00250012500625
https://in.puma.com/in/en/pd/darter-pro-fade-running-shoes/312077?swatch=01,Darter Pro Fade Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312077/01/sv01/fnd/IND/fmt/png/Darter-Pro-Fade-Running-Shoes",5249.0,6999,-25%,"Meet the all new Darter Pro Fade Running Shoes. This performance running shoe with a breathable upper ensuring optimal airflow, and responsive cushioning delivers unrivalled speed and comfort. Featuring PROFOAM technology and a progressive midfoot lockdown, hit new PBs on any terrain with the grip and responsiveness of our ProTread outsole. PROFOAMLITE: Extremely lightweight and responsive, high-rebound EVA that provides instant cushioning and gives a responsive ride ENGINEERED MESH: Delivering exceptional value and performance breathability, with an execution offering clean overall lines and wearability Low boot Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Ideal for Road running Textile upper Zoned rubber outsole for traction and durability PUMA cat logo branding Lockdown support in midfoot from internal structure, with a soft tongue for comfort PUMA Formstrip on lateral side","('UK 8',)",25.003571938848406
https://in.puma.com/in/en/pd/foreverrun-nitro-wtr-womens-running-shoes/378473?swatch=01,ForeverRun NITRO™ WTR Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/378473/01/sv01/fnd/IND/fmt/png/ForeverRun-NITRO™-WTR-Women's-Running-Shoes",8499.0,16999,-50%,"The water repellent women's ForeverRun NITRO™ dawns a new era of support and guidance for all runners, providing the softness of a full NITRO™ midsole without compromising stability. It features a newly developed NITRO™ midsole with two different densities – a softer core with a firmer rim – and an asymmetrical heel counter to hold the foot in place through every stride. The theme continues on the outsole, thanks to a wider medial rubber segment stabilising late-stage pronation. Plus, with the water-repellent upper, it's the perfect blend of support, cushioning and comfort no matter the weather on your run. NITRO™: Advanced nitrogen-injected foam designed to provide superior responsiveness and cushioning in a lightweight package PWRTAPE: Targeted upper reinforcement for support and durability RUNGUIDE: Firm density guide rail designed to keep your foot aligned and centred through each stride PUMAGRIP: Durable performance rubber compound designed for all-surface traction New water repellent engineered mesh upper Asymmetrical heel counter Best for: Overpronation Heel-to-toe drop: 7,5mm Cushioning level: Medium Runner type: Frequent","('UK 3', 'UK 4', 'UK 5', 'UK 6')",50.002941349491145
https://in.puma.com/in/en/pd/palermo-supertifo-sneakers/404700?swatch=01,Palermo Supertifo Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404700/01/sv01/fnd/IND/fmt/png/Palermo-Supertifo-Sneakers",6399.0,7999,-20%,"Straight from our archives, it's the PUMA Palermo. Combining comfort with style, this classic terrace shoe debuted in the 80's and now, we've brought it back for the fans. With its signature T-toe construction and classic gum sole, this Supertifo version features a textile upper, hairy suede overlays, speckled laces, and a bold tongue design. Designed for effortless versatility, it’s the perfect blend of retro style and modern appeal that complements any outfit. ORTHOLITE®: Provides step-in comfort and long-lasting cushioning Regular fit Textile upper Hairy suede toe, eyestay, and heel overlays Textile lining Speckled laces, with hairy suede lace loop Rubber midsole and outsole Synthetic leather PUMA Formstrip Textile tongue with striped design and PUMA Cat embroidery PUMA branding details","('UK 4', 'UK 12')",20.002500312539066
https://in.puma.com/in/en/pd/accelerate-nitro-sqd-untmd-handball-shoes/108415?swatch=01,Accelerate NITRO™ SQD UNTMD Handball Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/108415/01/sv01/fnd/IND/fmt/png/Accelerate-NITRO™-SQD-UNTMD-Handball-Shoes",14999.0,14999,0%,"Unleash your inner athlete with PUMA's latest handball shoes. Engineered for agility and speed, these shoes feature a 3D molded heel, PWRTAPE support, and NITRO SQD midsole. OrthoLite X35 HYBRID sockliner ensures every step feels like victory. Get ready to dominate. Upper made with at least 20% recycled materials NITRO™ SQD: Innovative dual density NITRO™ SQD midsole combines best in-class cushioning and rebound with all around support – ideal for quick first step and explosive take-off ORTHOLITE X35 HYBRID: sockliner that provides best rebound and cushioning in high-impact sports. The hybrid formulation features 20% eco-content for uncompromised performance with less impact on the planet. 3D moulded heel delivers superior lockdown for rapid acceleration PWRTAPE provides exceptional multi-directional stability and support Innovative NITRO™ SQD midsole offers unbeatable cushioning and rebound for explosive performance Sockliner that provides best rebound and cushioning in high-impact sports Additional synthetic cage is engineered for optimized stability for quick changes of directions 3D molded heel offers superb heel lockdown for extreme acceleration Delivered in exclusive special packaging","('UK 6', 'UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/puma-x-squid-game-easy-rider-comfort-sneakers/403643?swatch=01,PUMA x Squid Game Easy Rider Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403643/01/sv01/fnd/IND/fmt/png/PUMA-x-Squid-Game-Easy-Rider-Comfort-Sneakers",8999.0,8999,0%,"Step into the game with the PUMA x Squid Game Easy Rider shoes. Reimagining a classic '70s runner, this sneaker blends retro sportstyle with iconic visuals inspired by the global phenomenon. Its layered materials, bold branding, and gum outsole deliver a fresh take that nods to both heritage and high-stakes style. Whether you're watching or playing, this pair makes every move count. PROFOAM: Lightweight cushioning for comfort and responsiveness Style: Low boot Closure: Laces Toe Shape: Rounded Fit: Regular Upper: Synthetic with suede overlays Midsole: Flat Outsole: Gum rubber Logo: Debossed and foil printed PUMA and Easy Rider branding on quarter; debossed PUMA Cat on heel","('UK 3', 'UK 6')",0.0
https://in.puma.com/in/en/pd/palermo-moda-selva-womens-sneakers/401435?swatch=01,Palermo Moda Selva Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401435/01/sv01/fnd/IND/fmt/png/Palermo-Moda-Selva-Women's-Sneakers",6999.0,6999,0%,"Looking for the sweet life? Look no further. An '80s classic with a comfortable silhouette, the Palermo, is back and better than ever, revitalized as the Palermo Moda. Designed for effortless versatility, it’s the perfect blend of retro style and modern appeal. Dressed up or down this low-profile, low-key sneaker will put the finishing touches to any outfit. Synthetic nubuck upper Nubuck vamp overlay, eyestay, quarter panel tab and heel Synthetic tongue and lining Animal inspired print on PUMA Formstrip PUMA branding details","('UK 3', 'UK 4', 'UK 6', 'UK 7')",0.0
https://in.puma.com/in/en/pd/puma-hoops-x-lafrance-amour-sneakers/310439?swatch=03,PUMA HOOPS x LAFRANCÉ Amour Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310439/03/sv01/fnd/IND/fmt/png/PUMA-HOOPS-x-LAFRANCÉ-Amour-Sneakers",11999.0,11999,0%,"Introducing the latest La Francé sneakers, bringing Melo's ""Not From Here"" style to our new off-court silhouette. Inspired by the chunky, skater-like style, this shoe is designed to standout with Melo specific callouts on the midsole and outsole, as well as his personal La Francé brand. A fully-wrapped rubber cupsole keeps you stable while plush foam provides cushioning. Lace up, lace out, this legend will have you playing like a pro in no time. Regular fit Fully wrapped rubber cupsole for stability Full length internal EVA midsole for superior cushioning and support Textured outsole surface with PUMA HOOPS x LAFRANCÉ branding Thick laces External heel counter Plush thick foam for comfort","('UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/ascenso-sneakers/403307?swatch=04,Ascenso Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403307/04/sv01/fnd/IND/fmt/png/Ascenso-Sneakers",6499.0,6499,0%,"Complete your everyday look with these PUMA sneakers. Featuring a leather upper, perforation details, and cupsole style sole, they blend style and comfort effortlessly. The SOFTFOAM+ sockliner ensures every step feels cushioned, making your day both stylish and comfortable. SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel Regular width Leather upper Lace closure Cupsole sole PUMA branding details","('UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/flex-focus-lite-modern-running-shoes/312078?swatch=03,Flex Focus Lite Modern Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312078/03/sv01/fnd/IND/fmt/png/Flex-Focus-Lite-Modern-Running-Shoes",4219.0,6499,-35%,"The FlexFocus Lite packs PUMALITE foam technology with extra lightweight comfort. With a mesh upper and SOFTFOAM+ sockliners these breathable sneakers are designed for speed, comfort and style. Lace up every day. SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel Width: Regular Toe Type: Rounded Fastener: Laces Zoned rubber outsole Cushioning: Medium Heel-to-toe drop: 10mm Pronation: Neutral","('UK 9', 'UK 10', 'UK 11')",35.082320356977995
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/377048?swatch=02,SOFTRIDE Enzo Evo Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/377048/02/sv01/fnd/IND/fmt/png/SOFTRIDE-Enzo-Evo-Running-Shoes",6999.0,6999,0%,"A perfect pairing for the perfect pair – our Softride and Enzo franchises combine in this high-energy shoe. The technical cushioning in the footbed and sockliner optimises your comfort as you run, while the bold branding, jewel piece, and TPU caging offer a fresh vibe. SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel SOFTRIDE: Soft foam designed for all-day cushioning and comfort Low boot Clamshell construction Moulded fine TPU cage Jewel piece in the midsole Webbing detail for lockdown fit PUMA Cat Logo on the tongue, lateral toe, and jewel piece PUMA Wordmark on the heel Lining: 100% Textile; Outsole: 72.42% Synthetic, 27.58% Rubber; Upper: 72.91% Textile, 28.09% Synthetic; Sockliner: 100% Textile; Midsole: 100% Synthetic","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",0.0
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=01,Suede Classic Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399781/01/sv01/fnd/IND/fmt/png/Suede-Classic-Sneakers",7999.0,7999,0%,"The Suede hit the scene in 1968 and has been changing the game ever since. It's been worn by icons of every generation, and it's stayed classic through it all. Instantly recognisable and constantly reinvented, Suede's legacy continues to grow and be legitimised by the authentic and expressive individuals that embrace the iconic shoe. This version features a suede leather base with a leather PUMA Formstrip. PUMA's leather products support responsible manufacturing via the Leather Working Group. www.leatherworkinggroup.com Leather upper Suede leather heel overlay and tongue Synthetic lining Mesh sockliner Rubber midsole Rubber outsole PUMA branding details Lining: 72.44% Textile, 27.56% Synthetic; Outsole: 100% Rubber; Upper: 97.26% Leather, 2.74% Synthetic; Sockliner: 100% Textile","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 11')",0.0
https://in.puma.com/in/en/pd/long-distance-nitro-elite-3-lightweight-running-shoes/312330?swatch=01,Long Distance NITRO™ Elite 3 Lightweight Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312330/01/sv01/fnd/IND/fmt/png/Long-Distance-NITRO™-Elite-3-Lightweight-Running-Shoes",14999.0,14999,0%,"Every lap, every stride, every second counts. Designed to meet the needs of long-distance racers, this running shoe blends lightweight propulsion with ground-gripping stability. With a breathable one-piece upper, customizable grip, and enhanced heel protection, this shoe keeps you locked in for peak performance all the way to the finish line. NITROFOAM™ ELITE: Lightweight cushioning with high energy return PEBAX PLATE: Aggressive traction and propulsion across all surfaces HEEL CRASH PAD: Added durability and grip on ground contact CUSTOMIZABLE GRIP: 6 changeable spike pins for tailored traction Recycled Material: Upper made with at least 20% recycled content Closure: Laces Upper Material: One-piece ultra-breathable textile Midsole: Single-layer NITROFOAM™ Elite Outsole: TPU heel with Pebax plate and pin receptacles Pin System: 6 changeable pins (7mm) Toe Shape: Rounded Heel Type: Flat Weight: 155g (UK8) Stack Height: Under 20mm Logo: PUMA logo on tongue Print: Subtle print on lateral heel and quarter Construction: Low boot Add-ons: FOREVER FASTER nylon spike bag","('UK 7', 'UK 8', 'UK 9', 'UK 10', 'UK 11')",0.0
https://in.puma.com/in/en/pd/cell-thrill-running-shoes/310168?swatch=07,Cell Thrill Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310168/07/sv01/fnd/IND/fmt/png/Cell-Thrill-Running-Shoes",3299.0,5499,-40%,"Push your run further in the Cell Thrill. Using SOFTFOAM+ for an energised yet plush ride, a bold collar and premium overlays deliver standout style so you'll cross the finish line in comfort and turn heads along the way. The upper of the shoes is made with at least 20% recycled materials SOFTFOAM+: Step-in comfort sockliner designed to provide soft cushioning thanks to its extra thick heel SOFTRIDE: Soft foam designed for all-day cushioning and comfort Lace closure Upper with bold collar Heel-to-toe drop: 10mm Surface type: Road running Recommended for: neutral pronators","('UK 7', 'UK 9', 'UK 10', 'UK 11')",40.00727404982724
https://in.puma.com/in/en/pd/suede-classic-sneakers/399781?swatch=02,Suede Classic Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399781/02/sv01/fnd/IND/fmt/png/Suede-Classic-Sneakers",7999.0,7999,0%,"The Suede hit the scene in 1968 and has been changing the game ever since. It's been worn by icons of every generation, and it's stayed classic through it all. Instantly recognisable and constantly reinvented, Suede's legacy continues to grow and be legitimised by the authentic and expressive individuals that embrace the iconic shoe. This version features a suede leather base with a leather PUMA Formstrip. PUMA's leather products support responsible manufacturing via the Leather Working Group. www.leatherworkinggroup.com Leather upper Suede leather heel overlay and tongue Synthetic lining Mesh sockliner Rubber midsole Rubber outsole PUMA branding details Lining: 72.44% Textile, 27.56% Synthetic; Outsole: 100% Rubber; Upper: 97.26% Leather, 2.74% Synthetic; Sockliner: 100% Textile","('UK 3', 'UK 4', 'UK 5', 'UK 6', 'UK 7')",0.0
https://in.puma.com/in/en/pd/bmw-m-motorsport-electron-e-pro-sneakers/308960?swatch=01,BMW M Motorsport Electron E Pro Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/308960/01/sv01/fnd/IND/fmt/png/BMW-M-Motorsport-Electron-E-Pro-Sneakers",4899.0,6999,-30%,"Motorsport enthusiasts, meet your new favorite kicks. With a shock-absorbing heel plug-in and SoftFoam+ sockliner, every step feels like a victory lap. The blend of mesh and synthetic leather upper, combined with an EVA midsole, brings BMW MMS' DNA to your daily adventures. Step into the fast lane and live your motorsport passion with PUMA! SoftFoam+: PUMA’s comfort sockliner for instant step-in and long-lasting comfort that provides soft cushioning every step of your day Low boot Heel type: Flat Shoe width: Regular fit Shoe pronation: Neutral Textile upper Zoned Rubber outsole Shock-absorbing technology heel plug-in BMW Motorsport branding PUMA cat logo branding Lace fastening","('UK 6', 'UK 7', 'UK 8', 'UK 9')",30.00428632661809
