Product URL,Product Name,Image URL,Discounted Price,Full Price,Description,Sizes,Rating,Review Count
https://in.puma.com/in/en/pd/cell-thrill-womens-comfort-running-shoes/312086?swatch=01,Cell Thrill Women's Comfort Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312086/01/sv01/fnd/IND/fmt/png/Cell-Thrill-Women's-Comfort-Running-Shoes",N/A,"₹5,499",,,,
https://in.puma.com/in/en/pd/ca-pro-classic-leather-sneakers/402538?swatch=06,CA Pro Classic Leather Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402538/06/sv01/fnd/IND/fmt/png/CA-Pro-Classic-Leather-Sneakers","₹4,799","₹7,999",,,,
https://in.puma.com/in/en/pd/arizona-retro-premium-suede-sneakers/402353?swatch=01,Arizona Retro Premium Suede Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402353/01/sv01/fnd/IND/fmt/png/Arizona-Retro-Premium-Suede-Sneakers",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=02,Speedcat OG Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/398846/02/sv01/fnd/IND/fmt/png/Speedcat-OG-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/fast-r-nitro-elite-3-womens-running-shoes/312061?swatch=03,FAST-R NITRO™ Elite 3 Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312061/03/sv01/fnd/IND/fmt/png/FAST-R-NITRO™-Elite-3-Women's-Running-Shoes",N/A,"₹23,999",,,,
https://in.puma.com/in/en/pd/electrify-nitro-2-womens-running-shoes/376898?swatch=12,Electrify NITRO™ 2 Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/376898/12/sv01/fnd/IND/fmt/png/Electrify-NITRO™-2-Women's-Running-Shoes","₹5,499","₹10,999",,,,
https://in.puma.com/in/en/pd/easy-rider-mix-sneakers/399025?swatch=01,Easy Rider Mix Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399025/01/sv01/fnd/IND/fmt/png/Easy-Rider-Mix-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/deviate-nitro-3-womens-running-shoes/309708?swatch=04,Deviate NITRO™ 3 Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/309708/04/sv01/fnd/IND/fmt/png/Deviate-NITRO™-3-Women's-Running-Shoes",N/A,"₹15,999",,,,
https://in.puma.com/in/en/pd/popcat-20-shower-slides/391265?swatch=01,Popcat 20 Shower Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/391265/01/sv01/fnd/IND/fmt/png/Popcat-20-Shower-Slides","₹1,149","₹2,299",,,,
https://in.puma.com/in/en/pd/popcat-20-shower-slides/391265?swatch=02,Popcat 20 Shower Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/391265/02/sv01/fnd/IND/fmt/png/Popcat-20-Shower-Slides","₹1,149","₹2,299",,,,
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=02,Mostro Unisex Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/397331/02/sv01/fnd/IND/fmt/png/Mostro-Unisex-Sneakers","₹7,999","₹9,999",,,,
https://in.puma.com/in/en/pd/puma-x-rose-speedcat-lea-womens-sneakers/404390?swatch=01,PUMA x ROSÉ Speedcat Lea Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404390/01/sv01/fnd/IND/fmt/png/PUMA-x-ROSÉ-Speedcat-Lea-Women's-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=09,ForeverRun NITRO™ Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/377758/09/sv01/fnd/IND/fmt/png/ForeverRun-NITRO™-Women's-Running-Shoes","₹7,999","₹15,999",,,,
https://in.puma.com/in/en/pd/leadcat-womens-platform-slides/400340?swatch=02,Leadcat Women's Platform Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/400340/02/sv01/fnd/IND/fmt/png/Leadcat-Women's-Platform-Slides",N/A,"₹3,999",,,,
https://in.puma.com/in/en/pd/x-cell-nova-fs-running-shoes/310936?swatch=02,X-Cell Nova FS Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310936/02/sv01/fnd/IND/fmt/png/X-Cell-Nova-FS-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/palermo-supertifo-sneakers/404700?swatch=02,Palermo Supertifo Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404700/02/sv01/fnd/IND/fmt/png/Palermo-Supertifo-Sneakers","₹6,399","₹7,999",,,,
https://in.puma.com/in/en/pd/leadcat-2-0-palermo-foil-slides/399041?swatch=09,Leadcat 2.0 Palermo Foil Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399041/09/sv02/fnd/IND/fmt/png/Leadcat-2.0-Palermo-Foil-Slides",N/A,"₹3,999",,,,
https://in.puma.com/in/en/pd/softride-seave-v1-flip-flops/391841?swatch=02,SOFTRIDE Seave V1 Flip-Flops,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/391841/02/sv01/fnd/IND/fmt/png/SOFTRIDE-Seave-V1-Flip-Flops","₹2,099","₹2,999",,,,
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=01,Softride Enzo Evo Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312074/01/sv01/fnd/IND/fmt/png/Softride-Enzo-Evo-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/mayra-womens-sneakers/392316?swatch=03,Mayra Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/392316/03/sv01/fnd/IND/fmt/png/Mayra-Women's-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/foreverrun-nitro-womens-running-shoes/377758?swatch=05,ForeverRun NITRO™ Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/377758/05/sv01/fnd/IND/fmt/png/ForeverRun-NITRO™-Women's-Running-Shoes","₹7,999","₹15,999",,,,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=08,Mostro OG Prime Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403206/08/sv01/fnd/IND/fmt/png/Mostro-OG-Prime-Sneakers","₹7,999","₹9,999",,,,
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=03,Softride Enzo Evo Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312074/03/sv01/fnd/IND/fmt/png/Softride-Enzo-Evo-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/easy-rider-vintage-everyday-comfort-sneakers/399028?swatch=40,Easy Rider Vintage Everyday Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399028/40/sv01/fnd/IND/fmt/png/Easy-Rider-Vintage-Everyday-Comfort-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/propella-womens-sneakers/395844?swatch=04,Propella Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395844/04/sv01/fnd/IND/fmt/png/Propella-Women's-Sneakers",N/A,"₹3,499",,,,
https://in.puma.com/in/en/pd/mostro-unisex-sneakers/397331?swatch=01,Mostro Unisex Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/397331/01/sv01/fnd/IND/fmt/png/Mostro-Unisex-Sneakers","₹7,999","₹9,999",,,,
https://in.puma.com/in/en/pd/palermo-sneakers/402692?swatch=09,Palermo Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402692/09/sv01/fnd/IND/fmt/png/Palermo-Sneakers",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/scend-progressive-running-shoes/312107?swatch=01,Scend Progressive Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312107/01/sv01/fnd/IND/fmt/png/Scend-Progressive-Running-Shoes","₹3,899","₹5,999",,,,
https://in.puma.com/in/en/pd/softride-carson-hands-free-sliptech-walking-shoes/311724?swatch=08,Softride Carson Hands-free Sliptech Walking Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311724/08/sv01/fnd/IND/fmt/png/Softride-Carson-Hands-free-Sliptech-Walking-Shoes","₹3,299","₹5,999",,,,
https://in.puma.com/in/en/pd/x-cell-nova-fs-running-shoes/310936?swatch=01,X-Cell Nova FS Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310936/01/sv01/fnd/IND/fmt/png/X-Cell-Nova-FS-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/mostro-og-sneakers/397330?swatch=17,Mostro OG Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/397330/17/sv01/fnd/IND/fmt/png/Mostro-OG-Sneakers","₹7,999","₹9,999",,,,
https://in.puma.com/in/en/pd/king-ultimate-fg-ag-football-boots/107809?swatch=03,KING ULTIMATE FG/AG Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107809/03/sv01/fnd/IND/fmt/png/KING-ULTIMATE-FG/AG-Football-Boots","₹13,499","₹17,999",,,,
https://in.puma.com/in/en/pd/mayra-womens-sneakers/392316?swatch=05,Mayra Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/392316/05/sv01/fnd/IND/fmt/png/Mayra-Women's-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/inhale-distressed-sneakers/404532?swatch=02,Inhale Distressed Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404532/02/sv01/fnd/IND/fmt/png/Inhale-Distressed-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/312074?swatch=04,Softride Enzo Evo Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312074/04/sv01/fnd/IND/fmt/png/Softride-Enzo-Evo-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/puma-army-trainer-all-day-comfort-sneakers/402701?swatch=02,PUMA Army Trainer All-Day Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402701/02/sv01/fnd/IND/fmt/png/PUMA-Army-Trainer-All-Day-Comfort-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/x-cell-nova-cat-womens-everyday-running-shoes/310686?swatch=08,X-Cell Nova CAT Women's Everyday Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310686/08/sv01/fnd/IND/fmt/png/X-Cell-Nova-CAT-Women's-Everyday-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/snowbae-womens-platform-boots/393920?swatch=04,Snowbae Women's Platform Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/393920/04/sv01/fnd/IND/fmt/png/Snowbae-Women's-Platform-Boots","₹5,999","₹7,499",,,,
https://in.puma.com/in/en/pd/conduct-pro-lightweight-running-shoes/312076?swatch=06,Conduct Pro Lightweight Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/312076/06/sv01/fnd/IND/fmt/png/Conduct-Pro-Lightweight-Running-Shoes",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/puma-army-trainer-all-day-comfort-sneakers/402701?swatch=01,PUMA Army Trainer All-Day Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402701/01/sv01/fnd/IND/fmt/png/PUMA-Army-Trainer-All-Day-Comfort-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/arizona-euro-womens-mesh-suede-sneakers/403782?swatch=02,Arizona EURO Women's Mesh Suede Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403782/02/sv01/fnd/IND/fmt/png/Arizona-EURO-Women's-Mesh-Suede-Sneakers",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=40,Speedcat OG Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/398846/40/sv01/fnd/IND/fmt/png/Speedcat-OG-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/softride-frequence-street-running-shoes/311727?swatch=02,Softride Frequence Street Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311727/02/sv01/fnd/IND/fmt/png/Softride-Frequence-Street-Running-Shoes","₹3,989","₹6,999",,,,
https://in.puma.com/in/en/pd/porsche-legacy-leadcat-2-0-slides/308857?swatch=05,Porsche Legacy Leadcat 2.0 Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/308857/05/sv01/fnd/IND/fmt/png/Porsche-Legacy-Leadcat-2.0-Slides","₹3,149","₹3,499",,,,
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=15,Inhale Men's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401560/15/sv01/fnd/IND/fmt/png/Inhale-Men's-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=56,Speedcat OG Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/398846/56/sv01/fnd/IND/fmt/png/Speedcat-OG-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/inverse-upgrade-unisex-sneakers/401754?swatch=01,Inverse Upgrade Unisex Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401754/01/sv01/fnd/IND/fmt/png/Inverse-Upgrade-Unisex-Sneakers",N/A,"₹11,999",,,,
https://in.puma.com/in/en/pd/mayze-leather-womens-sneakers/381983?swatch=02,Mayze Leather Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/381983/02/sv01/fnd/IND/fmt/png/Mayze-Leather-Women's-Sneakers","₹7,199","₹7,999",,,,
https://in.puma.com/in/en/pd/mostro-og-prime-sneakers/403206?swatch=09,Mostro OG Prime Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403206/09/sv01/fnd/IND/fmt/png/Mostro-OG-Prime-Sneakers","₹7,999","₹9,999",,,,
https://in.puma.com/in/en/pd/ultra-5-play-fg-ag-womens-football-boots/108100?swatch=03,ULTRA 5 PLAY FG/AG Women's Football Boots,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/108100/03/sv01/fnd/IND/fmt/png/ULTRA-5-PLAY-FG/AG-Women's-Football-Boots","₹2,999","₹5,999",,,,
https://in.puma.com/in/en/pd/mayze-leather-womens-sneakers/381983?swatch=01,Mayze Leather Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/381983/01/sv01/fnd/IND/fmt/png/Mayze-Leather-Women's-Sneakers","₹7,199","₹7,999",,,,
https://in.puma.com/in/en/pd/speedcat-metallic-sneakers/403689?swatch=01,Speedcat Metallic Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403689/01/sv01/fnd/IND/fmt/png/Speedcat-Metallic-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/mostro-unlined-suede-sneakers/403174?swatch=01,Mostro Unlined Suede Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403174/01/sv01/fnd/IND/fmt/png/Mostro-Unlined-Suede-Sneakers","₹8,799","₹10,999",,,,
https://in.puma.com/in/en/pd/mostro-sneakers/403812?swatch=04,Mostro Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403812/04/sv01/fnd/IND/fmt/png/Mostro-Sneakers","₹8,799","₹10,999",,,,
https://in.puma.com/in/en/pd/flaira-softride-sporty-womens-slip-on-shoes/394923?swatch=02,Flaira Softride Sporty Women's Slip-On Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/394923/02/sv01/fnd/IND/fmt/png/Flaira-Softride-Sporty-Women's-Slip-On-Shoes","₹2,469","₹4,499",,,,
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=04,Speedcat Plus Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402995/04/sv01/fnd/IND/fmt/png/Speedcat-Plus-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/inhale-mens-sneakers/401560?swatch=18,Inhale Men's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401560/18/sv01/fnd/IND/fmt/png/Inhale-Men's-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/easy-rider-vintage-everyday-comfort-sneakers/399028?swatch=35,Easy Rider Vintage Everyday Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/399028/35/sv01/fnd/IND/fmt/png/Easy-Rider-Vintage-Everyday-Comfort-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/inhale-smile-sneakers/402589?swatch=01,Inhale Smile Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402589/01/sv01/fnd/IND/fmt/png/Inhale-Smile-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/speedcat-plus-sneakers/402995?swatch=03,Speedcat Plus Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/402995/03/sv01/fnd/IND/fmt/png/Speedcat-Plus-Sneakers",N/A,"₹10,999",,,,
https://in.puma.com/in/en/pd/speedcat-sneakers/406329?swatch=53,Speedcat Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/406329/53/sv01/fnd/IND/fmt/png/Speedcat-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/suede-xl-sneakers/395205?swatch=02,Suede XL Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395205/02/sv01/fnd/IND/fmt/png/Suede-XL-Sneakers",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/speedcat-og-sneakers/398846?swatch=43,Speedcat OG Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/398846/43/sv01/fnd/IND/fmt/png/Speedcat-OG-Sneakers",N/A,"₹9,999",,,,
https://in.puma.com/in/en/pd/bowling-24-1-cricket-shoes/107697?swatch=01,Bowling 24.1 Cricket Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/107697/01/sv01/fnd/IND/fmt/png/Bowling-24.1-Cricket-Shoes","₹9,799","₹13,999",,,,
https://in.puma.com/in/en/pd/softride-enzo-evo-running-shoes/377048?swatch=01,SOFTRIDE Enzo Evo Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/377048/01/sv01/fnd/IND/fmt/png/SOFTRIDE-Enzo-Evo-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-training-shoes/310150?swatch=03,PWR NITRO™ SQD 2 Training Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310150/03/sv01/fnd/IND/fmt/png/PWR-NITRO™-SQD-2-Training-Shoes",N/A,"₹12,999",,,,
https://in.puma.com/in/en/pd/all-pro-nitro-superior-cushioning-basketball-shoes/379079?swatch=12,All-Pro NITRO™ Superior Cushioning Basketball Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/379079/12/sv01/fnd/IND/fmt/png/All-Pro-NITRO™-Superior-Cushioning-Basketball-Shoes","₹7,799","₹12,999",,,,
https://in.puma.com/in/en/pd/pwr-hybrid-womens-training-shoes/310477?swatch=08,PWR Hybrid Women's Training Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310477/08/sv01/fnd/IND/fmt/png/PWR-Hybrid-Women's-Training-Shoes",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/suede-xl-sneakers/395205?swatch=03,Suede XL Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395205/03/sv01/fnd/IND/fmt/png/Suede-XL-Sneakers",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/pwr-hybrid-womens-training-shoes/310477?swatch=13,PWR Hybrid Women's Training Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310477/13/sv01/fnd/IND/fmt/png/PWR-Hybrid-Women's-Training-Shoes",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/easy-rider-thrive--triumph-all-day-sneakers/403289?swatch=02,Easy Rider Thrive & Triumph All-Day Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403289/02/sv01/fnd/IND/fmt/png/Easy-Rider-Thrive-&-Triumph-All-Day-Sneakers",N/A,"₹7,999",,,,
https://in.puma.com/in/en/pd/speedcat-pearlized-womens-ballet-shoes/404264?swatch=01,Speedcat Pearlized Women's Ballet Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/404264/01/sv01/fnd/IND/fmt/png/Speedcat-Pearlized-Women's-Ballet-Shoes",N/A,"₹8,999",,,,
https://in.puma.com/in/en/pd/swiftpulse-womens-training-shoes/311133?swatch=01,SwiftPulse Women's Training Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/311133/01/sv01/fnd/IND/fmt/png/SwiftPulse-Women's-Training-Shoes","₹3,849","₹6,999",,,,
https://in.puma.com/in/en/pd/tori-pixie-v1-womens-all-day-comfort-sneakers/403958?swatch=01,Tori Pixie V1 Women's All-day Comfort Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403958/01/sv01/fnd/IND/fmt/png/Tori-Pixie-V1-Women's-All-day-Comfort-Sneakers","₹3,599","₹5,999",,,,
https://in.puma.com/in/en/pd/wave-womens-flip-flops/395845?swatch=01,Wave Women's Flip-Flops,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/395845/01/sv01/fnd/IND/fmt/png/Wave-Women's-Flip-Flops","₹1,099","₹1,999",,,,
https://in.puma.com/in/en/pd/popcat-20-womens-floral-slides/394644?swatch=01,Popcat 20 Women's Floral Slides,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/394644/01/sv01/fnd/IND/fmt/png/Popcat-20-Women's-Floral-Slides","₹1,499","₹2,499",,,,
https://in.puma.com/in/en/pd/cruise-rider-silk-road-womens-sneakers/398107?swatch=05,Cruise Rider Silk Road Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/398107/05/sv01/fnd/IND/fmt/png/Cruise-Rider-Silk-Road-Women's-Sneakers",N/A,"₹7,499",,,,
https://in.puma.com/in/en/pd/puma-x-ray-slimmic-womens-sneakers/391861?swatch=01,Puma X-Ray Slimmic Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/391861/01/sv01/fnd/IND/fmt/png/Puma-X-Ray-Slimmic-Women's-Sneakers","₹2,749","₹4,999",,,,
https://in.puma.com/in/en/pd/mayze-lux-womens-sneakers/401261?swatch=03,Mayze Lux Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/401261/03/sv01/fnd/IND/fmt/png/Mayze-Lux-Women's-Sneakers","₹5,999","₹7,999",,,,
https://in.puma.com/in/en/pd/mostro-unlined-suede-sneakers/403174?swatch=02,Mostro Unlined Suede Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/403174/02/sv01/fnd/IND/fmt/png/Mostro-Unlined-Suede-Sneakers","₹8,799","₹10,999",,,,
https://in.puma.com/in/en/pd/x-cell-nova-cat-womens-everyday-running-shoes/310686?swatch=11,X-Cell Nova CAT Women's Everyday Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310686/11/sv01/fnd/IND/fmt/png/X-Cell-Nova-CAT-Women's-Everyday-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/softride-sway-womens-running-shoes/310318?swatch=16,SOFTRIDE Sway Women's Running Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310318/16/sv01/fnd/IND/fmt/png/SOFTRIDE-Sway-Women's-Running-Shoes",N/A,"₹6,999",,,,
https://in.puma.com/in/en/pd/bruten-womens-sneakers/381385?swatch=02,Bruten Women's Sneakers,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/381385/02/sv01/fnd/IND/fmt/png/Bruten-Women's-Sneakers","₹2,199","₹3,999",,,,
https://in.puma.com/in/en/pd/pwr-nitro-sqd-2-womens-training-shoes/310147?swatch=13,PWR NITRO™ SQD 2 Women's Training Shoes,"https://images.puma.com/image/upload/f_auto,q_auto,b_rgb:fafafa,w_300,h_300/global/310147/13/sv01/fnd/IND/fmt/png/PWR-NITRO™-SQD-2-Women's-Training-Shoes",N/A,"₹12,999",,,,
